url,company,time,company_homepage,company_address,position,position_desc,company_desc
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=E7AE2257630F5FC9&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E19C411FCA14A2E2605E4825A64D17E80CBA01EE7C98368831C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术推荐与个性化部,"
                    2013-11-08
                  ",http://www.baidu.com,北京市,推荐引擎架构高级工程师/架构师,"-建立和完善推荐系统涉及的大数据分布式架构
-建立和完善适合大规模用户分析、建模、产品呈现的线上服务、批量计算、流式计算系统
-建立和完善对全网资源进行分析和建模的分布式系统
-建立和完善大数据环境下机器学习、数据挖掘等算法架构
-建立和完善提高产品研发效率、加固稳定性、降低成本的其他架构系统","-精通操作系统原理、数据结构、算法、网络编程、多线程编程技术
-熟悉分布式计算的各种范式，熟悉分布式算法实现，有较好的分布式架构设计能力
-Hadoop/MR、Storm、MPI或其它并行计算架构2年以上实践经验
-良好的团队合作，较强的沟通能力，对解决挑战型问题充满激情"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=B534D1B100855DCC&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4EDA6F7AFA434635A6AADE6A7B51FF2C19EC272A3B6F9125051C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术推荐与个性化部,"
                    2013-11-08
                  ",http://www.baidu.com,北京市,推荐引擎研发高级工程师/研究员,"-建立和完善推荐系统的基础算法和框架
-在大规模用户行为基础上，进行用户行为分析与理解，建立和优化通用或特定领域内的用户兴趣、行为、自然属性模型
-基于全互联网数据，建立和优化适合推荐引擎的内容模型
-基于用户模型和内容模型，建设通用或特定领域的推荐算法、策略，完善特定领域的推荐子系统","-扎实的推荐算法/机器学习/数据挖掘理论和技术基础，有2年以上的相关经验
-熟悉当前推荐算法/机器学习/数据挖掘领域热点和前沿技术
-精通C++或Java或Python等程序设计语言
-有大规模用户数据或互联网内容数据处理经验者优先
-有推荐相关工作经验者优先"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=77976D25E720BC7F&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4ED67BDCA4535EFEEF7AC984E979BADF8E25355A5802B7CE281C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术推荐与个性化部,"
                    2013-11-08
                  ",http://www.baidu.com,北京市,推荐产品研发高级工程师,"-视频、资讯、音乐、App、商品、图片等垂直领域在PC互联网/移动互联网的推荐相关产品的需求分析、模型选择和优化、策略和产品开发
-跨领域推荐产品研发
-各种应用场景下的推荐效果数据分析
-以效果为目标的算法策略设计和优化迭代","-扎实的推荐算法/机器学习/数据挖掘理论和技术基础
-具备大型互联网（移动互联网）应用研发2年以上相关经验，有很好的的策略架构设计能力
-熟悉当前推荐算法/机器学习/数据挖掘领域热点和前沿技术
-有推荐相关工作经验者优先
-有视频、资讯、音乐、App、商品、图片等垂直领域研发经验者优先"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=DD17273F2B60E454&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4ECFB8A8436BC90963D27B720B0B3D36DF2E969C8DBE6EFD1B1C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术推荐与个性化部,"
                    2013-11-08
                  ",http://www.baidu.com,深圳市,推荐引擎研发高级工程师/研究员（深圳）,"-建立和完善推荐系统的基础算法和框架
-在大规模用户行为基础上，进行用户行为分析与理解，建立和优化通用或特定领域内的用户兴趣、行为、自然属性模型
-基于全互联网数据，建立和优化适合推荐引擎的内容模型
-基于用户模型和内容模型，建设通用或特定领域的推荐算法、策略，完善特定领域的推荐子系统","-扎实的推荐算法/机器学习/数据挖掘理论和技术基础，有2年以上的相关经验
-熟悉当前推荐算法/机器学习/数据挖掘领域热点和前沿技术
-精通C++或Java或Python等程序设计语言
-有大规模用户数据或互联网内容数据处理经验者优先
-有推荐相关工作经验者优先"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=6EDB37C330585C54&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E39A7ED57320CF14923B5D8597421600D51073791163B7DA01C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术推荐与个性化部,"
                    2013-11-08
                  ",http://www.baidu.com,深圳市,推荐产品研发高级工程师（深圳）,"-视频、资讯、音乐、App、商品、图片等垂直领域在PC互联网/移动互联网的推荐相关产品的需求分析、模型选择和优化、策略和产品开发
-跨领域推荐产品研发
-各种应用场景下的推荐效果数据分析
-以效果为目标的算法策略设计和优化迭代","-扎实的推荐算法/机器学习/数据挖掘理论和技术基础
-具备大型互联网（移动互联网）应用研发2年以上相关经验，有很好的的策略架构设计能力
-熟悉当前推荐算法/机器学习/数据挖掘领域热点和前沿技术
-有推荐相关工作经验者优先
-有视频、资讯、音乐、App、商品、图片等垂直领域研发经验者优先"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=4B517E5C1B41C982&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E6127CE004B316FC906977FFF6AE7B99E9D5041ACEAC6EB3B1C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术推荐与个性化部,"
                    2013-11-08
                  ",http://www.baidu.com,北京市,PHP研发工程师,"-百度个性化推荐类产品研发工作
-技术调研、大数据量存储、性能优化等技术开发工作
-项目推动及项目管理相关工作","-本科或本科以上学历，计算机相关专业者优先
-丰富的Web应用系统设计经验
-三年以上PHP语言为主的大中型软件开发经验
-优秀的数据库设计和优化能力，至少精通一种数据库应用，精通Mysql数据库应用者优先
-能熟练应用一门或几门以下的技术：C/C++/Shell/JavaScript/Ajax
-扎实的计算机基础，较强的算法能力
-学习能力强，拥有优秀的逻辑思维能力
-有较好的沟通交流能力，能够迅速融入团队
-有良好的时间和流程意识
-有项目管理经验者优先"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=13F747A1519F859D&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E728CF2129DC5D6141DF29BBA81220FB5E9B8390EF8D741051C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术推荐与个性化部,"
                    2013-11-08
                  ",http://www.baidu.com,北京市,IOS开发工程师,"-负责iPhone/iPad/iTouch平台下应用的开发
-研究新兴技术，满足产品需求
-根据研发过程中的体验对产品提出建议
-配合市场、运营等部门，提供产品的技术支持","-计算机科学或相关技术学科的本科，硕士或博士学位
-熟练的C，C++或objective-c编码技能
-对软件产品有强烈的责任心
-热爱设计编写程序，对IT行业充满激情，有独立的用代码解决问题的能力
-熟悉IOS应用开发框架，能独立开发高性能的IOS应用
-有实际移动互联网软件设计与开发的深厚经验者优先"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=91A4FEE8DFC49F6D&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E2E419E964F05FBF9D6CAAD9D00A16E969FAC9C20AC87AF911C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术图片搜索部,"
                    2013-11-08
                  ",http://www.baidu.com,北京市,功能开发工程师,-负责百度图片相关浏览、广告展现、样式变化的功能开发工作,"-本科（含）以上，至少1年软件研发工作经验以上
-熟悉PHP/C等开发语言，了解各种主流框架（如PHP的MVC框架）的使用及其原理
-对数据库的基本理论及其内部实现机制有比较深刻的理解
-熟练使用mysql，有千万量级及以上数据量的数据库设计能力
-熟悉Linux\Unix，能进行shell编程
-对新技术敏感，求知欲强，能快速学习并具备较强的技术领悟能力
-团队合作能力，良好的沟通能力与口头、书面表达能力，严谨的工作态度与高质量意识，良好的抗压能力"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=8F8A990AE8D051DE&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4EF63D2A3EB02718028EDACF71204AF04D09A586D687D82BB41C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术图片搜索部,"
                    2013-11-08
                  ",http://www.baidu.com,北京市,前端研发高级工程师,-百度图片Web产品的前端架构优化及疑难问题攻关，及Web前沿技术研究和新技术调研,"-扎实的计算机基础,有至少1年的Web前端开发经验
-精通JavaScript，精通面向对象编程思想，有框架设计能力
-有无线html5研发经验者可以加分
-熟悉W3C标准，对表现与数据分离、Web语义化等有深刻理解
-熟练使用Linux系统，对算法、数据结构以及后台开发(C/C++/PHP/Java等)有一定了解
-有良好的技术视野和规划能力
-良好的沟通与表达能力、思路清晰，较强的动手能力与逻辑分析能力"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=E17B5EF145342738&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E19C411FCA14A2E26B3A72CD48BDCB66F87D9FB7F7DA6436F1C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术图片搜索部,"
                    2013-11-08
                  ",http://www.baidu.com,北京市,图片产品经理,"-负责百度图片产品的设计工作
-设计满足用户需求的新产品和新功能，或通过对已有功能进行优化,提升用户体验
-了解行业动向,及时、准确地研究、监控、分析竞争对手动态,并提出相应的对策
-基于设计的产品或功能，撰写产品市场需求文档
-确保研发部门准确理解和把握项目目标及周期,与研发等合作部门沟通协调,保证项目的顺利进行","-热爱互联网行业
-对产品价值理解深刻，对用户需求和行业生态有良好的判断能力
-有较强的逻辑分析能力和市场洞察力,乐于发现和思考问题,善于对挑战性问题提出合理见解
-具有良好的沟通能力、推动能力及协调能力,
-拥有强烈的责任心和团队合作精神"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=1FB9BFF4F9297973&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E728CF2129DC5D614979ECBBA5479C05CED5C4A432DCB78311C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术图片搜索部,"
                    2013-11-08
                  ",http://www.baidu.com,北京市,排序算法开发工程师,-负责百度图片的排序算法研究及开发,"-本科（含）以上，至少1年软件研发工作经验以上
-熟悉Linux\Unix，能进行shell编程
-很强的分析问题和解决问题的能力，攻关疑难问题的强烈兴趣
-对算法设计/数据结构有深刻的理解
-有相关性算法、用户需求理解、数据挖掘、用户行为分析等相关经验或背景
-具有策略调优经验为佳"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=904315A0ECC8EEF6&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E2E419E964F05FBF9D5300F34B80D6A57C43835F6033368841C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术图片搜索部,"
                    2013-11-08
                  ",http://www.baidu.com,北京市,搜索架构开发工程师,-负责百度图片的架构工作，包括基础离线数据的计算和存储，在线的检索系统和浏览系统。你面临着超大数据规模下和高性能需求下的系统设计,"-本科（含）以上，至少1年软件研发工作经验以上
-熟悉Linux\Unix，能进行shell编程
-熟悉hadoop分布式数据系统可以加分
-很强的解决难题的能力
-编程/算法高手
-有大数据计算和存储、高性能的检索和数据访问、高效/灵活更新的系统设计经验或背景为佳"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=682479476C936394&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E39A7ED57320CF149287D9F1A2B796E918016F4954FFF52C71C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术互联网数据研发部,"
                    2013-11-08
                  ",http://www.baidu.com,北京市,系统架构高级工程师,"-负责网页、图片搜索产品服务架构和数据存储架构的设计与升级，包括，网页、图片抓取；海量数据处理平台；分布式检索系统
-负责网页、图片搜索新产品的需求沟通、开发与维护
-负责数据的自动化分析处理工作，优化产品指标，改善用户体验","-计算机相关专业本科以上学历
-2年以上大规模系统设计经验
-精通C/C++语言编程，熟悉linux平台、shell编程
-对数据结构和算法设计有较为深刻的理解
-具有良好的沟通能力，和良好的团队合作精神
-符合以下条件之一优先考虑：搜索相关领域（如网页、图片抓取、解析/信息挖掘/自然语言/分布计算）工作经验，熟悉浏览器内核，有组件化/插件化开发经验"
http://talent.baidu.com/baidu/web/templet1000/index/corpwebPosition1000baidu!getOnePosition?postIdEnc=ECA1038272C21B50&brandCode=1&recruitType=2&lanType=1&operational=6637AA56FA08745E71A74EA6AC68D5FFF28F462DA4C19FB3FABC8882DE74DA1C0FDB6AEAC9F8C487108CCBE39D45983B54F375AA1CAE83E6A21F36A7DBB429FDA1AA45697C458F4E19C411FCA14A2E26CE023A5EB6C48E0E3B38B465E543F3EC1C8FE41D11E20AFFA9511543837DA597ADA993F4A79495C679D35888897C39FD21D98BCC2FE67575CAED499E9C86325CC3D44DA1C73F4DA945C7FA90CE9460F2,百度在线网络技术图片搜索部,"
                    2013-11-08
                  ",http://www.baidu.com,北京市,数据分析高级工程师,-负责海量web数据分析，特定类型数据挖掘、特征分析和计算等，为搜索提供全面、高价值的数据和有用的排序特征,"-熟悉C或C++语言
-熟悉shell、awk、python、perl等脚本语言中的至少一种
-熟悉常用数据结构和排序查找算法原理、性能，会分析算法时间和空间复杂度
-熟悉数据挖掘常用方法和使用场景
-了解map-reduce分布式计算编程和搜索引擎原理更佳"
